,price
46918,150
37427,109
33127,60
37305,150
40585,400
46604,180
2732,179
3024,75
4237,110
362,100
12862,70
4709,75
14951,650
23601,200
14477,120
21558,179
30829,120
6039,200
35368,50
24539,85
38757,361
9432,159
48331,59
11033,60
39188,94
10284,60
48054,75
14437,145
17707,195
30951,30
47470,50
7597,142
3387,300
24743,200
1280,210
47443,95
24710,95
307,200
15247,45
28766,220
16976,65
27280,58
30485,378
18772,155
12548,100
24560,135
11262,117
17059,150
7002,70
11183,100
15201,175
20205,200
32051,220
11848,49
28384,58
43255,60
2628,90
40649,135
29725,125
41473,212
10754,125
1871,68
12768,188
33134,38
32670,48
3331,175
33353,30
27751,96
44549,359
47245,350
21178,85
1968,125
8821,75
37486,50
19519,40
31041,140
48838,70
43550,75
26280,450
25989,175
9314,145
8892,40
28420,150
11190,150
25535,80
26980,29
46927,97
16560,73
20340,239
32892,129
26977,96
14199,150
2896,1200
11013,29
22623,200
15719,180
18619,40
29404,70
24682,80
26549,100
28215,35
19146,75
45804,165
34204,275
30002,35
44456,135
38447,139
20973,65
41103,211
28442,80
42398,60
3270,130
30593,153
34375,86
12749,200
18004,79
31267,62
30636,140
39455,600
46711,90
15972,80
7407,45
24019,50
33847,200
43592,549
15280,60
24449,80
42711,600
16206,192
48012,240
20929,60
2637,199
35118,45
27557,55
12854,90
26458,58
18572,350
5688,160
36871,375
28409,50
46617,85
9919,175
29125,120
11528,169
14569,100
21881,63
30383,150
30690,112
11842,125
23439,176
46814,55
19804,53
36253,90
8261,99
21760,31
24757,108
34233,190
48064,79
18196,159
4584,110
12019,120
6582,195
44062,99
1918,75
36,35
36487,85
19441,202
8037,150
29738,25
39298,140
22049,49
13194,49
242,500
29883,250
18769,65
45716,175
1335,175
33117,199
12125,65
46653,275
39961,649
1813,215
24516,58
28943,150
4410,159
35078,250
28978,170
963,180
4484,100
20250,100
19220,65
25591,95
28139,149
36860,90
32028,48
25755,184
18474,80
32130,100
24362,150
39719,275
6226,65
44640,90
13138,69
3195,119
1964,200
26616,75
20688,200
30579,34
23344,60
11437,100
45053,72
323,135
9018,285
8836,50
14444,95
19777,142
41524,45
25186,43
37580,74
27209,95
6468,60
25478,80
18027,179
25638,70
8866,150
31558,100
152,125
31137,185
2832,300
13857,135
48771,130
43954,110
18770,90
15400,75
37178,119
42518,79
40417,100
5999,75
41523,612
6228,65
25872,80
43470,58
34303,360
39658,100
4996,90
22735,70
16824,110
14565,131
43416,49
13529,250
30000,100
16972,100
42848,100
10526,395
44775,119
4829,110
13369,425
14033,49
36744,75
33674,60
23766,55
13706,60
36648,70
42232,52
21269,120
48091,46
32547,175
29851,80
42060,128
9352,150
35933,49
12385,350
4649,250
29444,120
37737,84
18222,300
33337,350
15850,100
47854,100
16153,90
42070,100
33775,70
29428,54
43597,65
22311,250
29021,180
1420,52
806,140
34582,55
31519,250
46450,65
48232,561
17833,139
26864,300
23655,62
11585,125
2033,160
44718,54
23277,270
24761,500
11885,119
39712,98
13078,225
1646,90
28785,250
14797,110
15816,70
11971,99
186,120
31186,47
4847,215
38955,55
32192,99
27249,39
6355,35
11819,132
28035,160
3096,300
1163,160
33774,120
9224,120
15851,145
30501,110
14810,360
29607,150
12103,175
41773,35
27444,149
35419,143
41911,100
43296,42
35335,150
24824,280
48004,44
36767,75
46972,85
23688,150
13251,26
47798,450
36930,125
40692,120
45883,320
34368,120
2793,99
43996,68
19273,245
12104,190
42623,35
39579,90
28939,190
23637,275
21823,119
4729,185
29681,1100
26065,90
38450,40
18692,250
14635,40
4309,100
2883,115
11293,111
6706,100
27425,385
35916,471
20699,70
1594,375
23331,67
20788,200
6376,325
47336,99
9241,150
17641,25
27145,89
2007,191
27214,160
48130,42
7911,341
36429,275
911,80
13318,75
19297,45
932,145
20921,56
12092,100
44240,120
16309,40
47213,400
47419,249
13350,150
1101,100
44270,27
20713,38
20448,350
30087,47
29529,395
26703,90
15901,200
6678,149
25038,65
7692,65
4608,250
22705,85
21777,195
41025,49
35146,69
5609,300
47991,180
19645,65
45574,799
15115,40
10937,85
25813,165
23107,120
47820,49
4404,118
9211,850
17844,130
35434,68
40621,170
14844,45
11504,145
7646,225
2877,140
25347,49
11224,200
26441,30
32185,45
43653,800
28394,98
16487,110
39314,120
22477,200
31272,149
26748,295
1388,90
23175,58
45541,450
24133,100
35105,55
5119,55
38574,40
4499,109
44081,130
7046,50
26851,250
15426,169
989,250
5155,45
42766,85
21208,170
42612,42
37713,165
34634,150
22108,127
36232,57
28347,45
33933,55
34495,40
4123,100
8041,100
25432,89
1059,189
37988,87
47500,195
25997,175
24331,150
24651,176
7568,70
20490,300
12041,150
36634,60
1468,79
36548,89
26454,100
11050,99
41177,55
11542,225
21987,365
5651,65
47156,39
27006,91
29530,38
954,190
46180,300
38218,75
45168,100
36229,95
22380,45
6505,40
13920,75
35840,80
32567,150
26265,50
13069,149
31028,118
40680,129
41760,99
2117,190
44083,194
48748,369
43302,100
18110,153
38396,99
29455,140
25904,159
24894,111
17979,30
21238,360
24119,40
6034,250
5976,75
13767,155
26902,135
16312,250
5926,150
17701,30
22825,37
9434,70
16253,110
27823,111
43419,50
46193,200
32292,70
12879,185
23372,43
35698,75
2439,105
32988,39
41184,450
24217,89
8389,37
44381,182
8894,59
28016,80
22298,317
34357,86
23421,71
23433,79
36377,285
10413,135
17879,275
28646,295
20309,80
4385,175
31750,50
27736,65
14915,70
22764,199
27908,180
17849,215
6553,110
36493,134
8643,70
23672,120
27071,85
35773,170
40654,130
3121,95
7131,180
33808,73
24594,150
39467,40
11451,120
16274,50
23361,112
46600,80
1181,175
19405,170
23962,85
6950,45
37993,269
25446,139
23541,424
14575,87
38588,232
45512,325
41355,140
41048,275
20082,37
29180,120
45124,140
36234,150
48229,100
18974,64
32446,73
39158,950
37006,65
20134,130
40388,65
37736,59
47545,190
43039,90
40149,75
28556,285
29882,350
43251,89
13629,135
5248,200
25736,70
41735,420
47856,425
22151,70
45555,125
13734,200
8527,150
47166,35
2619,53
35374,70
40706,95
1781,200
20821,200
46658,299
41140,121
35194,300
13341,50
38231,150
10731,240
28150,850
29448,100
39097,284
29901,70
581,100
5963,180
22414,51
10639,110
33504,75
13119,65
12936,39
17589,200
40340,45
36977,670
43176,72
6969,49
48135,100
11808,60
15317,159
33885,260
2940,200
19066,50
11264,2000
36372,85
27387,489
14842,165
41575,60
29442,45
28140,75
10850,150
23034,58
25284,60
39031,180
29239,75
29514,100
12757,180
45954,550
6826,190
25758,100
13317,125
19784,150
15628,70
38355,100
34402,65
330,249
37534,75
43305,43
19880,60
1154,102
25462,50
27279,150
37931,85
19984,198
7941,89
42533,200
20207,150
25670,99
6290,250
38601,55
9337,85
32031,125
43338,35
29550,110
4438,70
3225,140
37166,225
29779,110
37805,215
45201,65
20599,45
37009,80
37188,70
3491,124
41801,78
14099,100
29637,80
32082,68
33522,150
45043,149
2657,200
19190,400
48286,215
6643,150
36777,150
21059,79
39967,89
16087,155
42403,159
23443,350
45336,150
21504,170
17146,50
18152,41
45114,950
39236,349
24649,50
11736,100
8185,60
15829,135
33790,42
15045,239
16240,90
37949,145
4970,150
19933,39
35346,170
2341,135
34847,130
33577,55
30524,180
20503,45
45563,200
26865,70
30959,88
30671,75
38916,149
36099,90
28386,75
33223,100
13600,80
2197,125
8672,59
304,500
17786,67
2131,81
24110,250
17001,225
38702,321
26752,135
40334,399
34532,200
42027,275
22502,80
7456,59
35727,50
36106,200
12499,120
8153,230
42491,107
17093,295
39088,38
41835,160
40733,45
8670,40
33743,80
42192,45
7368,103
42432,150
7688,65
42410,60
40074,59
23620,65
28844,145
20382,90
26283,45
15203,45
42970,210
33213,155
25725,60
27702,187
9173,50
19224,35
43620,170
25355,105
14342,150
29475,60
19216,252
16004,225
36792,45
20229,350
41347,250
32211,600
22976,2000
19299,183
45739,180
37000,65
10578,129
9473,200
26755,250
33762,50
29810,98
4957,180
5690,100
38119,307
12110,99
624,200
22156,250
25001,37
19395,70
35669,120
38293,302
19434,125
8846,75
23607,69
37044,80
34198,106
5548,200
10605,72
4562,225
12193,531
13236,50
15789,90
47805,179
38708,289
46736,250
30779,75
40856,48
45289,75
48035,159
40545,235
28905,71
27133,142
16867,219
48797,49
22529,95
27087,110
27340,31
39010,129
27737,175
41720,77
28632,100
12630,35
5355,150
38043,85
276,60
22638,79
1763,75
40193,120
32649,66
32973,285
6455,145
41906,59
4937,170
20112,200
47789,110
38948,90
10617,80
47806,250
40371,210
1900,109
29121,44
20447,120
48,115
19887,105
23579,320
37091,117
44061,120
15698,75
10483,250
32294,145
18859,60
28338,115
13070,70
7323,115
15464,215
19703,125
3693,75
14147,60
10303,60
5614,299
26592,80
25375,110
24982,60
8134,150
37533,215
13289,105
5982,248
34338,699
1699,312
19010,250
5714,119
212,199
43393,140
47300,140
37530,150
36146,325
1786,250
5626,125
32584,88
24294,54
24112,59
20451,151
15413,120
17138,125
33076,200
27633,130
6409,275
25119,60
36929,51
40511,271
45196,420
14118,65
48597,215
25338,100
17103,149
20430,140
48802,150
43270,300
48420,70
695,64
29544,150
24490,102
24083,60
27716,80
45695,199
20880,225
18800,80
10373,110
5784,75
38399,125
34890,175
30548,45
46508,80
27888,95
5054,87
19750,160
39936,120
12306,220
7645,165
2819,35
21653,150
25343,35
10153,50
2866,194
26032,42
10720,39
22199,30
24052,110
21156,210
43937,65
47652,89
13237,100
1568,240
37829,79
47562,60
47186,80
29127,78
24694,135
47384,250
12540,160
12566,55
41683,133
37306,80
21840,54
22730,46
43120,109
34980,295
33066,90
37262,150
15977,275
41304,170
7506,110
28658,200
43967,350
44614,180
41286,55
2205,70
32269,50
24534,290
26770,40
17483,75
42859,70
33166,40
22078,45
29244,60
40897,250
39857,69
15539,50
16788,150
12297,300
11020,130
42992,45
18354,80
36910,129
3545,130
25212,130
11300,63
6012,130
14232,162
43161,260
8233,40
17921,100
7977,150
42834,75
38904,190
9675,135
8268,284
26370,65
7287,170
5557,80
17363,42
17771,55
43635,250
11559,51
18987,150
42778,310
43114,65
28323,70
25768,149
11147,89
17873,99
22217,139
28417,90
9937,55
38291,70
8188,79
32394,85
19487,160
41620,28
29123,126
25929,175
6388,125
25556,100
14588,400
34169,290
29496,25
16526,79
15544,650
3894,239
44052,180
29711,66
13311,155
46177,65
34105,155
18495,35
38340,150
1864,60
17212,60
25870,57
9280,125
45938,189
30056,76
27545,95
36541,40
22782,57
39799,89
37488,50
14458,85
7237,190
20224,38
23186,238
4481,99
15142,175
35819,41
30455,125
17406,80
20386,100
45827,250
42808,310
22422,60
40114,250
12960,125
26021,175
19492,55
46163,175
2099,250
35184,38
29785,275
40133,25
12650,85
24267,100
6521,69
18155,65
9522,159
41165,345
43246,55
12452,65
39696,180
5288,169
35504,150
21729,200
8505,150
15992,60
20997,85
3084,420
36874,75
35901,175
18091,40
6881,55
26812,250
34388,350
28853,225
15076,350
39420,45
14713,180
7553,125
24980,99
7963,89
22052,105
38070,50
35232,95
15260,185
37104,125
7117,45
8053,199
35061,85
30893,50
46325,59
6958,100
42434,55
20301,119
27504,50
22640,160
9000,122
21024,125
6697,129
26277,70
46668,120
45560,200
12313,185
8701,125
16960,75
42492,209
36491,175
21271,170
40553,249
2679,175
15462,75
1392,64
27389,90
20491,30
21744,78
34889,225
38931,35
44909,265
12382,51
11371,135
32330,245
44473,110
10582,49
14480,200
15647,67
40661,65
33498,150
3502,139
13281,40
28720,40
36292,72
32713,120
10105,111
43158,85
31233,102
47597,177
18126,109
22044,49
24124,37
8684,197
21479,180
16058,140
14949,150
24248,54
26288,169
11169,60
11991,95
11832,450
18776,199
4415,66
27729,195
20401,55
39016,100
39498,48
45649,89
13661,54
48466,100
46372,130
13039,239
4988,122
18210,84
25354,99
27909,95
15021,65
38319,675
29479,45
9802,169
20808,110
18469,149
44049,91
47801,150
30505,125
20528,47
37697,35
17205,100
14533,200
16190,145
25533,94
19677,270
14105,150
34726,63
36433,82
45180,249
27777,325
38490,299
34659,100
8487,249
38256,200
23807,190
24605,94
4841,75
29763,350
12036,250
6770,130
46624,235
8899,110
6783,275
3964,90
33332,275
17460,200
21853,126
35643,90
24683,120
847,70
16118,275
14712,90
15825,175
18394,50
10018,99
32179,195
31175,339
938,199
18573,110
31247,60
15771,175
18856,64
41428,244
21332,150
15536,100
19123,599
4090,80
48712,89
10542,155
9512,55
21809,45
6076,200
47539,189
1495,80
48121,175
6395,230
43693,100
35262,70
32141,239
47968,150
20200,146
39297,240
42098,146
32126,130
42625,110
36207,60
31905,70
23845,350
45859,60
47614,295
22003,58
37665,45
20565,145
11157,80
9091,61
21226,26
34656,45
16071,130
5100,119
44526,89
21247,75
44390,199
45412,65
43855,129
33643,60
7868,35
23365,65
13114,250
32586,200
18557,175
4067,92
20779,22
32053,45
44306,250
3952,145
5941,107
19918,180
44458,30
33848,60
37984,150
18938,85
44353,370
34706,55
34767,63
35199,140
19134,50
34623,65
937,129
23291,99
22985,36
19350,80
18985,140
8335,44
43647,125
8514,215
10911,65
23761,37
39421,225
27841,275
34791,350
9973,99
18343,45
6733,99
12029,450
17773,113
31913,99
27488,41
21767,59
7739,62
13676,135
37573,175
2,150
33383,225
7356,825
10764,150
20249,125
38264,49
5131,100
28085,40
26969,180
40514,86
5772,120
29528,125
10963,127
284,212
41335,100
45824,110
36195,115
16713,140
1164,249
10133,90
21598,70
35007,75
44357,199
25646,74
466,140
19241,390
22581,40
14736,95
21461,60
28912,50
27180,62
48852,30
21315,63
38730,62
25458,212
42450,25
45757,35
11897,142
37159,35
6387,189
35767,100
7671,70
31362,200
10835,150
43341,65
24814,160
11781,120
3173,50
16963,85
12363,150
21921,110
1883,280
7222,281
16962,190
28843,150
24141,126
40164,48
23413,105
42443,100
4303,60
42200,53
20424,425
16093,220
2465,42
25656,150
10616,70
30508,250
26447,120
15114,110
46573,145
3645,150
7068,99
33369,350
46879,75
17426,500
7601,181
17414,125
33894,111
41782,100
42451,60
18048,75
1751,159
3811,75
38761,233
13131,120
38846,44
25326,149
27862,120
22654,160
539,265
22458,50
38289,125
36129,275
48538,320
22565,250
47135,200
13129,55
648,85
40842,325
1650,575
42022,40
46356,305
34525,235
31292,450
32573,200
36501,65
540,149
42867,197
14203,40
30990,188
43473,65
12017,150
36513,105
33766,62
30751,35
4675,45
6438,99
5586,45
21723,60
41796,500
38679,397
1497,75
42138,132
41809,150
2444,135
5730,95
4212,135
12225,55
2393,80
35288,499
40210,365
4809,85
24854,150
8649,169
3851,250
22087,229
939,92
27168,145
39145,240
20801,218
35316,175
24261,400
39744,119
45910,150
6819,250
28031,100
33303,50
46730,45
46546,480
20384,250
4906,90
34317,140
2492,120
31427,80
30010,295
36635,79
37059,68
19140,275
5072,260
12332,200
37987,150
22088,150
26594,239
35583,75
46798,575
46800,88
36077,39
38290,139
7950,75
32313,150
20940,80
45646,13
6672,150
33400,180
35189,99
13635,100
30737,200
39409,54
39234,35
43311,43
38799,248
20530,50
45669,200
46833,48
19509,100
26568,70
7970,250
28471,160
8640,135
18521,90
32379,130
30355,110
29787,220
47034,160
35174,189
22181,380
29253,139
36148,250
25579,110
40460,105
9593,200
33276,65
34236,50
45552,100
28051,195
42324,90
12904,40
19738,40
20157,250
7942,105
25096,88
45709,45
43445,219
44598,25
12634,65
29340,120
26335,45
494,400
21671,125
33948,95
44348,99
8491,80
35055,49
40977,60
44565,168
1927,190
30825,69
21162,33
35852,150
45803,50
15715,180
20535,200
36473,75
19402,72
42896,32
29968,150
5503,500
18581,175
7275,38
31245,45
44044,199
9393,90
48031,75
4901,119
43563,1799
20813,200
19885,180
30459,250
14750,119
31908,80
40539,80
46889,100
20477,215
45067,70
36079,80
40739,75
14104,120
31010,40
26414,100
24670,128
25956,95
46752,85
19741,86
23379,123
14492,75
28642,85
30332,80
21599,100
38362,105
2110,89
11172,50
12055,110
25313,100
40791,200
20014,340
40307,89
13765,80
41933,300
33002,76
14276,207
44753,150
29701,80
7494,60
25105,150
13142,65
39841,35
4850,200
40399,199
24472,60
20553,220
28928,130
20502,95
22578,69
27319,170
5461,65
26815,200
5200,85
33030,259
5741,150
15163,40
28007,200
26077,200
48657,120
33053,52
19622,150
48103,100
41775,190
19745,45
45718,54
16307,150
6060,105
25616,99
27122,40
27158,90
13537,36
46405,50
12236,60
9234,150
43035,169
15569,105
12589,55
44981,100
2685,270
48449,190
10700,45
6627,225
13161,215
32543,182
11382,240
18511,106
18665,35
40033,42
34793,195
18861,100
20571,120
16569,100
17068,100
2319,125
26496,80
37258,160
47268,35
19559,89
28302,159
30928,175
12990,239
47756,85
28764,80
25097,370
38750,303
6944,200
4304,195
30549,77
19456,100
23725,150
48432,220
28266,125
11830,70
8178,140
43595,50
29360,50
25924,100
19674,450
35213,70
26905,540
40266,85
11249,500
33324,40
42632,204
29122,35
20251,79
45349,35
46141,225
35391,590
30117,80
10165,142
40461,90
12020,175
43435,50
38740,420
7588,100
19999,50
25858,80
7710,160
36058,300
45607,93
35491,185
7892,195
39408,39
44313,101
17683,479
20930,80
30551,70
33357,50
46673,220
35594,350
44764,100
22047,70
37714,99
36250,110
31522,110
26861,150
12233,150
37857,200
24383,200
30021,67
30824,2990
26140,150
47207,400
22051,50
8718,100
36511,66
24320,40
3004,400
35180,350
25352,45
26820,100
31520,80
772,75
12256,350
1421,160
33243,30
14032,150
31257,95
173,125
29505,45
46615,300
42338,321
45377,315
35308,270
33451,90
35019,149
36115,97
9879,400
24415,125
40595,49
23166,69
20243,175
29952,77
17040,180
32003,1500
31982,95
26344,54
12296,68
27244,100
16061,67
18496,200
43230,470
24293,90
35052,49
6497,65
45189,377
22820,100
48160,145
5276,75
41913,308
34027,140
32923,59
10151,170
38987,115
244,120
1216,250
5541,50
25775,83
39429,70
9038,65
35652,99
11428,100
24902,200
32792,38
16647,78
35291,180
7845,175
24390,40
9658,120
21654,99
32242,110
14286,110
48042,42
28135,67
8016,100
23134,60
20256,210
46895,1750
28719,400
17537,150
12046,90
20439,36
42488,65
46998,55
15452,120
35528,179
4113,79
21651,178
1501,75
21039,233
39415,62
6575,63
45664,265
2006,81
15091,999
48786,75
46390,225
21400,103
29669,140
46437,200
12951,290
13459,115
12268,50
1033,190
25023,50
18450,98
4454,87
20168,80
27804,300
11072,90
27374,125
46020,77
29865,175
27884,400
36227,30
15940,75
17495,225
33629,130
24338,150
9073,70
25302,175
29234,32
42217,400
20222,150
33319,96
27062,100
38257,37
42504,90
42023,150
13117,200
44332,39
608,200
6121,120
12180,325
26029,125
38494,41
45995,150
33812,65
47315,99
45531,650
39878,33
24660,50
42595,250
22028,79
32843,120
18443,140
2747,100
7185,144
29077,135
24439,50
19628,40
5215,200
5369,250
43779,269
24059,140
46761,220
26377,32
24374,175
6599,50
36263,99
14345,75
21641,29
14391,125
1489,109
18775,50
17095,174
45041,100
18312,85
21193,130
28583,56
43904,40
19862,42
27850,55
21679,110
47929,250
19485,190
47239,57
33446,53
27156,120
28647,110
26049,40
47697,230
37753,125
24877,50
33634,75
35004,60
16453,100
42580,100
22838,400
28126,75
47128,425
29182,115
14340,138
38778,224
18055,60
22153,55
30097,75
32538,75
23920,100
47446,90
30160,80
5450,129
2064,140
46864,55
28787,135
29771,199
9439,233
33861,108
33139,200
3291,149
17911,175
42938,140
41663,239
21688,100
24313,58
48772,35
27497,28
26171,60
22608,80
40873,65
5348,72
48066,250
30211,70
13003,50
47071,59
32476,100
18778,80
20705,52
8568,100
22547,47
4832,150
10150,40
44662,389
19352,90
45107,400
13936,70
3883,76
12439,199
7118,65
37638,219
18396,110
8652,145
292,122
30874,200
28972,38
28771,400
41993,93
20845,75
47224,135
819,120
48709,39
5922,375
26416,240
29456,140
25902,65
36370,478
38656,119
44265,50
16876,160
26515,100
13361,35
29185,89
23840,199
7519,180
13219,250
4629,45
11124,275
31807,40
34541,220
17815,225
2186,50
29649,45
27115,75
48207,67
